symbol,type,name,open,high,low,close,volume,financial_volume,trades,bid,ask,category,contract_size,created_at,updated_at,variation,ewma_1y_max,ewma_1y_min,ewma_1y_percentile,ewma_1y_rank,ewma_6m_max,ewma_6m_min,ewma_6m_percentile,ewma_6m_rank,ewma_current,has_options,iv_1y_max,iv_1y_min,iv_1y_percentile,iv_1y_rank,iv_6m_max,iv_6m_min,iv_6m_percentile,iv_6m_rank,iv_current,middle_term_trend,semi_return_1y,short_term_trend,stdv_1y,stdv_5d,beta_ibov,garch11_1y,isin,correl_ibov,entropy,security_category,sector,quotation_form,market_maker,highest_options_volume_rank,long_name,bid_volume,ask_volume,time,previous_close
JBSS3F,STOCK,JBS ON,27.13,28.5,27.05,28.5,35082,983423,0,27.6,28.5,VISTA,1,2025-02-13T10:18:52.614Z,2025-02-13T10:18:52.614Z,4.818,35.19,22.53,5.16,25.2,28.41,25.72,0,0,25.72,False,0,0,0,0,0,0,0,0,0,1,1.27,1,0.019905118147527358,0.026493033615178633,0.17619738293539772,37.99,BRJBSSACNOR8,0.07468788757868983,0.40919089483242027,11,,1,False,0,,30,5,2024-05-16 19:45:00,28.5
S2EA34,STOCK,SEA LTD DRN,29.99,30.55,29.91,30,7977,240477,0,29.91,30.04,VISTA,1,2025-02-13T10:18:52.664Z,2025-02-13T10:18:52.664Z,-2.597,53.92,26.87,15.48,30.61,46.67,26.87,20.63,41.82,35.15,False,0,0,0,0,0,0,0,0,0,1,1.36,1,0.02406415228690401,0.018494296456759728,-0.02844941909037131,38.98,BRS2EABDR003,-0.009975124345965543,0.15245599093216966,1,,1,False,0,,7050,16,2025-02-13 14:55:51,30
ITUB3F,STOCK,ITAUUNIBANCOON,28.73,28.91,28.51,28.56,9354,268628,0,28.51,28.9,VISTA,1,2025-02-13T10:18:52.652Z,2025-02-13T10:18:52.652Z,-0.522,23.65,15.5,8.33,35.21,19.56,18.37,0,0,18.37,False,0,0,0,0,0,0,0,0,0,0,1.01,1,0.012968139286457027,0.006957967054849147,0.12319408245185051,19.24,BRITUBACNOR4,0.08015445458482479,0.3663158209754127,11,,1,False,0,,83,27,2024-05-16 19:45:03,28.56
ABEV3F,STOCK,AMBEV S/A ON,12.34,12.51,12.25,12.41,22916,284033,0,12.3,12.4,VISTA,1,2025-02-13T10:18:52.667Z,2025-02-13T10:18:52.667Z,0.812,27.96,14.18,11.11,29.32,19.29,18.22,0,0,18.22,False,0,0,0,0,0,0,0,0,0,1,0.88,0,0.012657402883236352,0.005878789475857103,0.2345459895081761,18.16,BRABEVACNOR1,0.15635036160097687,0.4856328861339369,11,,1,False,0,,5,35,2024-05-16 19:45:00,12.41
CRFB3F,STOCK,CARREFOUR BRON,10.66,10.8,10.5,10.79,7513,79983.5,0,10.51,10.84,VISTA,1,2025-02-13T10:18:52.645Z,2025-02-13T10:18:52.645Z,1.505,57.66,34.26,6.35,17.31,42.12,38.31,0,0,38.31,False,0,0,0,0,0,0,0,0,0,0,0.93,-1,0.029371869704974417,0.012608912765016923,0.1572745339738699,43.45,BRCRFBACNOR2,0.045179591150063425,0.9441966028766663,11,,1,False,0,,19,1,2024-05-16 19:45:08,10.79
DISB34,STOCK,WALT DISNEY DRN,41.4,42.19,41.39,42.02,21999,924021,0,42.03,42.09,VISTA,1,2025-02-13T10:18:52.562Z,2025-02-13T10:18:52.562Z,1.4,45.76,19.33,44.84,20.47,34.69,19.33,61.11,35.22,24.74,False,0,0,0,0,0,0,0,0,0,0,0.8,0,0.016730082137464675,0.013162208062334696,-0.021772304402035345,21.76,BRDISBBDR006,-0.010980492178981886,0.39204208777602373,1,,1,False,0,,68,138,2025-02-13 14:55:35,42.02
MGLU3F,STOCK,MAGAZ LUIZA ON,1.62,1.63,1.58,1.59,64862,103934,0,1.58,1.6,VISTA,1,2025-02-13T10:18:52.682Z,2025-02-13T10:18:52.682Z,-1.242,68.16,42.45,21.03,64.22,61.54,58.96,0,0,58.96,False,0,0,0,0,0,0,0,0,0,0,0.95,1,0.040657642025587214,0.03737987568225444,0.5313119098617206,72.7,BRMGLUACNOR2,0.11026123330183157,0.2823994399873538,11,,1,False,0,,31,92,2024-05-16 19:45:00,1.59
CSMG3F,STOCK,COPASA ON,20.9,21.1,20.44,20.59,35301,733447,0,20.61,20.73,VISTA,1,2025-02-13T10:18:52.499Z,2025-02-13T10:18:52.499Z,-1.342,34.51,23.37,9.92,24.42,28.13,26.09,0,0,26.09,False,0,0,0,0,0,0,0,0,0,0,0.99,0,0.018211239754635428,0.011941527850090807,-0.06900383996688969,28.04,BRCSMGACNOR5,-0.031970485376708685,0.6589339891372863,11,,1,False,0,,3,3,2024-05-16 19:45:08,20.59
GGBR3,STOCK,GERDAU ON,16.1,16.19,16.02,16.14,6200,99650,0,16.15,16.16,VISTA,100,2025-02-13T10:18:52.667Z,2025-02-13T10:18:52.667Z,-0.247,42.66,17.06,89.68,42.23,42.66,18.98,79.37,37.54,27.87,False,0,0,0,0,0,0,0,0,0,0,0.91,1,0.016947792154682974,0.021031353651571515,0.8301845213977527,26.98,BRGGBRACNOR1,0.41331102012640314,0.6558429706349369,11,METALURGIA E SIDERURGIA,100,False,0,GERDAU S.A.,100,100,2025-02-13 14:19:40,16.14
BBOI11,STOCK,BB ETF BOI GCI,8.25,8.47,8.25,8.47,7294,61455.3,0,8.39,8.48,VISTA,1,2025-02-13T10:18:52.568Z,2025-02-13T10:18:52.568Z,0.594,42.89,11.73,64.29,44.48,42.89,15.35,28.57,37.18,25.59,False,0,0,0,0,0,0,0,0,0,0,0.96,-1,0.014809365324566342,0.01589787022350806,0.0900083423962077,23.37,BRBBOICTF008,0.05128162748595994,0.2938917890860946,21,,,False,,,40,8,2025-02-13 14:54:21,8.47
LOGN3,STOCK,LOG-IN ON,20.87,21.04,20.87,20.89,500,10482,0,20.92,21.03,VISTA,100,2025-02-13T10:18:52.682Z,2025-02-13T10:18:52.682Z,-0.334,76.64,28.19,0.4,29.18,76.64,28.19,0.79,29.18,42.33,True,0,0,0,0,0,0,0,0,0,-1,0.79,1,0.029696799629234244,0.013794859371556225,0.9937299568557455,36.43,BRLOGNACNOR3,0.28234117384990837,0.2456069709339671,11,SERVIÇOS TRANSPORTE E LOGÍSTICA,100,False,0,LOG-IN LOGISTICA INTERMODAL S.A.,100,100,2025-02-13 13:22:36,20.89
TAEE4F,STOCK,TAESA PN,11.78,11.82,11.73,11.75,64731,762646,0,11.72,11.82,VISTA,1,2025-02-13T10:18:52.675Z,2025-02-13T10:18:52.675Z,0.427,18.51,9.5,11.11,31.41,13.19,12.33,0,0,12.33,False,0,0,0,0,0,0,0,0,0,0,0.84,0,0.008449197726250883,0.0028878663024372794,0.13014488555647746,12.36,BRTAEEACNPR6,0.129965210588717,0.7612494478615638,11,,1,False,0,,10,1,2024-05-16 19:45:00,11.75
BEEF3F,STOCK,MINERVA ON,6.33,6.89,6.33,6.84,40612,271201,0,6.8,6.89,VISTA,1,2025-02-13T10:18:52.599Z,2025-02-13T10:18:52.599Z,8.744,42.03,22.28,9.92,32.56,33.6,28.71,0,0,28.71,False,0,0,0,0,0,0,0,0,0,0,0.82,1,0.02507472407057775,0.03611229445185953,0.055543488507128445,35.37,BRBEEFACNOR6,0.018690136482385485,0.24274261626871962,11,,1,False,0,,1,2,2024-05-16 19:45:02,6.84
BRAV3F,STOCK,BRAVA ON,21.33,21.33,20.57,20.82,23365,487967.66,0,0,0,VISTA,1,2025-02-13T10:18:52.539Z,2025-02-13T10:18:52.539Z,-2.39,0,0,0,0,,,,,0,False,0,0,0,0,0,0,0,0,0,2,0,2,,,,0,BRBRAVACNOR3,,,11,,,False,,,0,0,2025-02-13 07:18:52,20.82
COGN3F,STOCK,COGNA ON ON,2.08,2.11,2.04,2.06,18671,38584.2,0,2.05,2.07,VISTA,1,2025-02-13T10:18:52.610Z,2025-02-13T10:18:52.610Z,-0.962,69.98,42.26,1.59,9.2,46.91,44.81,0,0,44.81,False,0,0,0,0,0,0,0,0,0,-1,0.89,-1,0.028495338609717546,0.020309944107386464,0.02848912107564149,48.86,BRCOGNACNOR2,0.008435691936980266,0.6404772831049242,11,,1,False,0,,10,39,2024-05-16 19:45:08,2.06
CSUD3,STOCK,CSU DIGITAL ON,16.29,16.47,16.22,16.33,12900,210527,0,16.28,16.34,VISTA,100,2025-02-13T10:18:52.616Z,2025-02-13T10:18:52.616Z,0.616,45.11,18.08,42.46,35.04,45.11,18.08,40.48,35.04,27.55,False,0,0,0,0,0,0,0,0,0,1,0.79,1,0.01764532062012319,0.016254506722874113,0.7237125492070451,29.19,BRCSUDACNOR5,0.34606050073271116,0.6049206311267125,11,EMP. ADM. PART. - SEM SETOR PRINCIPAL,,False,0,CSU DIGITAL S.A.,100,800,2025-02-13 14:54:23,16.33
CEBR5,STOCK,CEB PNA,16.75,16.82,16.61,16.73,9100,151876,0,16.63,16.84,VISTA,100,2025-02-13T10:18:52.559Z,2025-02-13T10:18:52.559Z,-0.594,58.79,15.22,71.03,49.07,58.79,16.77,59.52,47.19,36.6,False,0,0,0,0,0,0,0,0,0,-1,0,0,0.01524250021808598,0.012264788808743246,0.3494139254280146,92233720368547760,BRCEBRACNPA8,0.19341915507376575,0.20363272378680744,11,ENERGIA ELÉTRICA,100,False,0,COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB,200,100,2025-02-13 14:55:10,16.73
PYPL34,STOCK,PAYPAL HOLD DRN,22.05,22.3,21.79,21.84,1863,40875.7,0,21.82,21.88,VISTA,1,2025-02-13T10:18:52.669Z,2025-02-13T10:18:52.669Z,-0.952,64.95,22.64,98.02,42.19,64.95,31.83,96.03,26.15,40.49,True,0,0,0,0,0,0,0,0,0,-1,0.87,-1,0.022693015612686922,0.016000265541399997,0.18294691984287295,36.23,BRPYPLBDR002,0.06802183953547587,0.1487026750951078,1,,1,False,0,,5100,5,2025-02-13 14:46:05,21.84
EXCO32,STOCK,EXITO DR2,10.23,10.34,10.11,10.27,14605,149619,0,10.27,10.29,VISTA,1,2025-02-13T10:18:52.549Z,2025-02-13T10:18:52.549Z,-0.291,74.15,22.48,84.52,45.33,74.15,31.23,72.22,34.18,45.9,True,0,0,0,0,0,0,0,0,0,0,0.95,1,0.027057130061848584,0.02667675663342043,0.0664354536776716,42.39,BREXCOBDR000,0.020717324010712773,1.1458651735186554,1,,,False,0,,175,33,2025-02-13 14:55:24,10.27
PETR3F,STOCK,PETROBRAS ON,40.02,40.17,38.83,39.21,48318,1899760,0,39.2,39.33,VISTA,1,2025-02-13T10:18:52.683Z,2025-02-13T10:18:52.683Z,-2.024,48.71,19.29,11.51,34.74,31.53,29.51,0,0,29.51,False,0,0,0,0,0,0,0,0,0,0,0.85,-1,0.020022677499125032,0.02455436094225407,-0.3550846767794489,31.85,BRPETRACNOR9,-0.149632268959798,0.5596157879354227,11,,1,False,0,,2,1,2024-05-16 19:45:01,39.21
BRKM5F,STOCK,BRASKEM PNA,19.34,19.63,19.27,19.4,8730,169770,0,19.3,19.6,VISTA,1,2025-02-13T10:18:52.598Z,2025-02-13T10:18:52.598Z,0.779,74.2,36.79,10.32,33.57,51.39,49.35,0,0,49.35,False,0,0,0,0,0,0,0,0,0,0,1.08,-1,0.0307547127988313,0.016811977811093566,0.4655816841667369,53.33,BRBRKMACNPA4,0.12773199452845074,0.473263236322773,11,,1,False,0,,19,20,2024-05-16 19:45:02,19.4
CPFE3F,STOCK,CPFL ENERGIAON,34.16,34.35,33.94,34.2,15740,537771,0,33.9,34.3,VISTA,1,2025-02-13T10:18:52.563Z,2025-02-13T10:18:52.563Z,0.47,32.64,14.3,19.84,31.13,21.63,20.01,0,0,20.01,False,0,0,0,0,0,0,0,0,0,-1,0.98,-1,0.013933562325040876,0.013261839346703077,0.09904896480481913,21.04,BRCPFEACNOR0,0.05997955770084251,0.7778061687912962,11,,1,False,0,,10,2,2024-05-16 19:45:02,34.2
ELET3F,STOCK,ELETROBRAS ON,38.1,38.65,38.03,38.35,8598,329754,0,38.05,38.69,VISTA,1,2025-02-13T10:18:52.646Z,2025-02-13T10:18:52.646Z,0.445,33.75,21.1,2.38,12.17,25.11,22.64,0,0,22.64,False,0,0,0,0,0,0,0,0,0,-1,0.98,0,0.017215802064867322,0.00832088633462511,0.16583912023766342,25.26,BRELETACNOR6,0.08127841143986446,0.697227629241107,11,,1,False,0,,1,1,2024-05-16 19:45:02,38.35
JHSF3F,STOCK,JHSF PART ON,4.2,4.23,4.17,4.19,19771,82866.9,0,4.18,4.21,VISTA,1,2025-02-13T10:18:52.558Z,2025-02-13T10:18:52.558Z,-0.238,51.97,22.69,6.75,31.8,34.33,32,0,0,32,False,0,0,0,0,0,0,0,0,0,0,0.82,0,0.02250531953634781,0.0045337508270737155,0.16145229659397786,28.15,BRJHSFACNOR2,0.06053053688931841,0.6892978494389927,11,,1,False,0,,1,1,2024-05-16 19:45:06,4.19
BOAC34,STOCK,BANK AMERICADRN,66.27,67.28,66.27,66.37,3110,207384,0,66.28,66.44,VISTA,1,2025-02-13T10:18:52.669Z,2025-02-13T10:18:52.669Z,0.181,37.93,15.92,38.1,32.67,37.93,18.7,15.87,22.93,23.11,False,0,0,0,0,0,0,0,0,0,0,0.97,-1,0.014588634429273497,0.014655047906378234,-0.06333902934116972,23.42,BRBOACBDR004,-0.036632979630600374,0.24466878162609806,1,,1,False,0,,6,144,2025-02-13 14:55:54,66.37
AZUL4F,STOCK,AZUL PN,10.84,11.03,10.14,10.29,33000,341791,0,10.14,10.37,VISTA,1,2025-02-13T10:18:52.645Z,2025-02-13T10:18:52.645Z,-5.074,62.18,43.05,4.37,24.67,52.62,47.77,0,0,47.77,False,0,0,0,0,0,0,0,0,0,0,1.06,-1,0.03610626190796156,0.02429556707050937,0.39577383396539234,55.37,BRAZULACNPR4,0.09248685943546144,0.5760016967262412,11,,1,False,0,,4,30,2024-05-16 19:45:00,10.29
VIVT3F,STOCK,TELEF BRASILON,46.16,46.72,45.55,46.72,23669,1089610,0,46.07,46.8,VISTA,1,2025-02-13T10:18:52.625Z,2025-02-13T10:18:52.625Z,1.897,32.37,15.89,11.9,30.04,22.01,20.84,0,0,20.84,False,0,0,0,0,0,0,0,0,0,-1,0.98,-1,0.013419548571275917,0.00865250194990779,0.22324361328331627,18.05,BRVIVTACNOR0,0.14036428541284995,0.3425570623929474,11,,1,False,0,,3,15,2024-05-16 19:45:08,46.72
MRFG3F,STOCK,MARFRIG ON,10.79,11.37,10.19,11.35,66226,717862,0,11.1,11.35,VISTA,1,2025-02-13T10:18:52.613Z,2025-02-13T10:18:52.613Z,5.093,62.55,33.55,17.86,36.1,46.19,44.02,0,0,44.02,False,0,0,0,0,0,0,0,0,0,1,1.04,1,0.027891000374999125,0.04025511292276103,0.1451448117799063,47.19,BRMRFGACNOR0,0.04390893540134787,0.4681167748520426,11,,1,False,0,,9,10,2024-05-16 19:45:08,11.35
VIVA3F,STOCK,VIVARA S.A. ON,23.13,23.6,22.95,23.34,7996,185664,0,23.09,23.7,VISTA,1,2025-02-13T10:18:52.614Z,2025-02-13T10:18:52.614Z,1.302,69.93,26.34,9.52,24.94,38.73,37.21,0,0,37.21,False,0,0,0,0,0,0,0,0,0,-1,0.71,0,0.023440431891506623,0.019022075484726883,0.3297515026468057,32.46,BRVIVAACNOR0,0.11869615653544267,0.5249387612424553,11,,1,False,0,,20,1,2024-05-16 19:45:08,23.34
CVCB3F,STOCK,CVC BRASIL ON,2.15,2.16,1.97,2,46362,93206.2,0,1.99,2.03,VISTA,1,2025-02-13T10:18:52.558Z,2025-02-13T10:18:52.558Z,-6.977,80.17,40.67,16.27,40.53,61.74,56.68,0,0,56.68,False,0,0,0,0,0,0,0,0,0,-1,0.99,-1,0.04259023064769901,0.028324563162459137,0.4916651457191145,73.32,BRCVCBACNOR1,0.09740357848462786,0.659570885026341,11,,1,False,0,,10,10,2024-05-16 19:45:01,2
BIDU34,STOCK,BAIDU INC DRN,39.05,40.3,38.98,39.35,6432,257031,0,39.1,39.35,VISTA,1,2025-02-13T10:18:52.589Z,2025-02-13T10:18:52.589Z,2.155,55.59,25.09,94.44,54.59,55.59,25.09,88.89,54.59,41.74,False,0,0,0,0,0,0,0,0,0,0,0.93,0,0.025416806642664012,0.03360617249774734,0.26617272631024896,40.58,BRBIDUBDR002,0.08836047673356122,1.2021693773267852,1,,1,False,0,,3490,467,2025-02-13 14:55:59,39.35
KLBN3F,STOCK,KLABIN S/A ON,4.32,4.36,4.3,4.36,38612,166864,0,4.3,4.37,VISTA,1,2025-02-13T10:18:52.613Z,2025-02-13T10:18:52.613Z,1.395,40.94,17.03,24.6,26.52,24.66,23.37,0,0,23.37,False,0,0,0,0,0,0,0,0,0,-1,0.72,-1,0.01477360361389998,0.008449038104407303,0.19154706256110812,24.33,BRKLBNACNOR2,0.10939677931590681,0.8815019381580678,11,,1,False,0,,50,2,2024-05-16 19:45:02,4.36
GENB11,STOCK,ETF BTG GENBCI,18.66,18.9,18.66,18.9,19991,376546,0,18.83,18.9,VISTA,1,2025-02-13T10:18:52.570Z,2025-02-13T10:18:52.570Z,1.286,45.97,18.6,58.33,17.21,32.2,18.6,78.57,34.63,23.31,False,0,0,0,0,0,0,0,0,0,1,0.95,0,0.015286284287114055,0.006299315034847755,-0.19143502711636884,24.52,BRGENBCTF008,-0.10566592385398302,0.2551162214287554,3,,1,False,0,,1000,29,2025-02-13 14:56:00,18.9
SPXI11,STOCK,IT NOW SPXI CI,379.63,382.54,379.63,381.54,5446,2077890,0,381.52,381.9,VISTA,1,2025-02-13T10:18:52.538Z,2025-02-13T10:18:52.538Z,0.503,20.96,10.65,27.38,35.6,19.3,12.95,1.59,21.57,14.32,True,0,0,0,0,0,0,0,0,0,-1,1.13,-1,0.009098858636346036,0.002591239989634094,-0.22640557547339654,12.57,BRSPXICTF003,-0.20994990496331678,0.16106660743856382,21,,1,False,0,,4000,4000,2025-02-13 14:55:51,381.54
GMCO34,STOCK,GENERAL MOT DRN,68.88,70,68.88,68.97,664,46167.3,0,68.8,68.96,VISTA,1,2025-02-13T10:18:52.575Z,2025-02-13T10:18:52.575Z,1.426,64.04,20.8,71.43,46.35,64.04,31.24,51.59,29.27,40.84,True,0,0,0,0,0,0,0,0,0,0,0.83,-1,0.02428547006780949,0.011585582011288413,-0.1321877847993848,37.72,BRGMCOBDR008,-0.04592617677916039,0.421072052363065,1,,1,False,0,,1,1400,2025-02-13 14:55:28,68.97
PSSA3F,STOCK,PORTO SEGUROON,31.25,31.68,30.6,30.9,14593,451613,0,30.63,30.81,VISTA,1,2025-02-13T10:18:52.560Z,2025-02-13T10:18:52.560Z,-1.12,38.32,16.87,19.44,30.72,24.58,23.46,0,0,23.46,False,0,0,0,0,0,0,0,0,0,0,1.27,1,0.0145497244702394,0.037745585254455975,0.13354736273708412,60.39,BRPSSAACNOR7,0.07744547173168992,0.6346969582896294,11,,1,False,0,,20,6,2024-05-16 19:45:08,30.9
VBBR3F,STOCK,VIBRA ON,23.8,24.07,23.6,24.04,7991,190648,0,23.72,24.07,VISTA,1,2025-02-13T10:18:52.567Z,2025-02-13T10:18:52.567Z,1.051,35.12,23.87,8.73,23.73,29.27,26.54,0,0,26.54,False,0,0,0,0,0,0,0,0,0,-1,0.95,0,0.020268233157867088,0.003773996039420297,0.12583553470280084,26.33,BRVBBRACNOR1,0.0523845104628887,0.41795411967893925,11,COMÉRCIO (ATACADO E VAREJO),1,False,0,VIBRA ENERGIA S/A,5,3,2024-05-16 19:45:08,24.04
ITSA3F,STOCK,ITAUSA ON,10.31,10.37,10.26,10.35,10033,103515,0,10.26,10.38,VISTA,1,2025-02-13T10:18:52.575Z,2025-02-13T10:18:52.575Z,0.877,31.16,16.48,4.37,12.67,19.47,18.34,0,0,18.34,False,0,0,0,0,0,0,0,0,0,0,0.96,1,0.012792428376162228,0.0037721665162462584,0.24138751065110176,20.88,BRITSAACNOR0,0.1592125449516961,0.7318616927406357,11,,1,False,0,,3,1,2024-05-16 19:45:03,10.35
ALLD3,STOCK,ALLIED ON,7.16,7.19,7.02,7.13,22200,157632,0,7.1,7.12,VISTA,100,2025-02-13T10:18:52.659Z,2025-02-13T10:18:52.659Z,-0.419,75.24,23.8,21.03,21.23,48.21,23.8,32.54,44.74,34.72,False,0,0,0,0,0,0,0,0,0,0,0.9,0,0.025256681185480995,0.02358942069233106,0.5564270313196704,34.77,BRALLDACNOR3,0.1858863159244342,0.7983830001642401,11,COMÉRCIO (ATACADO E VAREJO),100,False,0,ALLIED TECNOLOGIA S.A.,100,100,2025-02-13 14:04:38,7.13
WHRL4,STOCK,WHIRLPOOL PN,4.12,4.21,4.12,4.14,3300,13725,0,4.14,4.19,VISTA,100,2025-02-13T10:18:52.680Z,2025-02-13T10:18:52.680Z,0.485,34.54,11.95,51.19,45.64,34.54,16.37,19.84,32.42,22.26,False,0,0,0,0,0,0,0,0,0,0,0.78,-1,0.013612084136801417,0.0032444079349889547,0.3505784203079216,20.88,BRWHRLACNPR2,0.21730816145417706,1.0439538761302456,11,"MÁQUINAS, EQUIPAMENTOS, VEÍCULOS E PEÇAS",100,False,0,WHIRLPOOL S.A.,200,200,2025-02-13 14:55:39,4.14
EMBR3F,STOCK,EMBRAER ON,39.08,39.67,38.44,38.75,20635,806983,0,38.18,39,VISTA,1,2025-02-13T10:18:52.590Z,2025-02-13T10:18:52.590Z,-0.565,56.2,23.14,14.29,34.3,36.18,34.48,0,0,34.48,False,0,0,0,0,0,0,0,0,0,1,1.66,1,0.021723522667429662,0.033318202132129236,-0.10818526791735239,28.8,BREMBRACNOR4,-0.04201973952825196,0.1672763809850775,11,,1,False,0,,10,50,2024-05-16 19:45:00,38.75
EUCA4,STOCK,EUCATEX PN,13.41,13.59,13.35,13.48,32900,441885,0,13.46,13.49,VISTA,100,2025-02-13T10:18:52.684Z,2025-02-13T10:18:52.684Z,0.149,60.89,18.89,0,19.55,36.78,18.89,0,45.89,27.1,False,0,0,0,0,0,0,0,0,0,-1,0.85,1,0.02074583446132846,0.0036880971184173324,1.1270457312551487,20.48,BREUCAACNPR8,0.45838047756337114,0.6204626961910772,11,"CONSTRUÇÃO CIVIL, MAT. CONSTR. E DECORAÇÃO",100,False,0,EUCATEX S.A. INDUSTRIA E COMERCIO,100,100,2025-02-13 14:53:01,13.48
SOJA3F,STOCK,BOA SAFRA ON,17.64,18,17.55,17.58,3725,66149.1,0,17.55,17.86,VISTA,1,2025-02-13T10:18:52.560Z,2025-02-13T10:18:52.560Z,-0.057,47.8,23.46,8.33,37.35,34.76,32.55,0,0,32.55,False,0,0,0,0,0,0,0,0,0,0,1.04,0,0.022574489329461756,0.02112277806548108,0.13251910100227757,37.49,BRSOJAACNOR9,0.04953087826544606,0.35255035451567085,11,,1,False,0,,1,1,2024-05-16 19:45:16,17.58
SUZB3F,STOCK,SUZANO S.A. ON,50.7,51.79,50.56,51.49,27578,1412730,0,51.3,51.92,VISTA,1,2025-02-13T10:18:52.632Z,2025-02-13T10:18:52.632Z,1.88,53.58,15.32,25,31.73,28.68,27.46,0,0,27.46,False,0,0,0,0,0,0,0,0,0,-1,0.84,-1,0.01617270103596732,0.018171932563316305,0.2124327717257706,28.61,BRSUZBACNOR0,0.11082926159264281,0.45973710054737527,11,,1,False,0,,12,10,2024-05-16 19:45:00,51.49
ACWI11,STOCK,TREND ACWI CI,14.61,14.84,14.61,14.77,4308,63669.3,0,14.77,14.81,VISTA,1,2025-02-13T10:18:52.662Z,2025-02-13T10:18:52.662Z,0.476,17.84,9.22,47.22,49.19,17.25,10.95,36.51,39.84,13.46,False,0,0,0,0,0,0,0,0,0,0,1.09,0,0.008389437915011842,0.0027122596420998298,0.05108462231217526,13.46,BRACWICTF001,0.05137748070942848,0.18778823297979802,21,,1,False,0,,653,975,2025-02-13 14:55:58,14.77
BRSR6F,STOCK,BANRISUL PNB,11.36,11.95,11.27,11.79,20184,235992,0,11.71,11.88,VISTA,1,2025-02-13T10:18:52.510Z,2025-02-13T10:18:52.510Z,4.244,40.68,20.39,12.7,25.38,27.46,25.54,0,0,25.54,False,0,0,0,0,0,0,0,0,0,-1,0.9,1,0.017575460063615593,0.02717506583419646,0.04044319690135853,45.78,BRBRSRACNPB4,0.019415753882595446,0.45408728974738444,11,,1,False,0,,7,85,2024-05-16 19:45:03,11.79
SMAC11,STOCK,IT NOW SMALLCI,47.12,47.32,47.12,47.32,312,14703.8,0,47.36,47.44,VISTA,1,2025-02-13T10:18:52.626Z,2025-02-13T10:18:52.626Z,0.233,33.96,15.82,80.56,35.39,33.96,15.82,62.7,35.39,22.24,False,0,0,0,0,0,0,0,0,0,0,0.85,1,0.013449937543646633,0.014894042100230435,1.3180256262596608,21.03,BRSMACCTF001,0.8268354132531992,0.6007129368271079,3,,1,False,0,,1204,7500,2025-02-13 14:56:02,47.32
BRAP4F,STOCK,BRADESPAR PN,20.06,20.2,19.94,20.02,29769,595998,0,19.97,20.14,VISTA,1,2025-02-13T10:18:52.551Z,2025-02-13T10:18:52.551Z,0.452,34.97,16.68,16.67,30.02,24.29,22.17,0,0,22.17,False,0,0,0,0,0,0,0,0,0,-1,0.88,0,0.01633283381579198,0.004499370418886482,0.015013760531184675,19.7,BRBRAPACNPR2,0.007756100429560601,0.7264731190317958,11,,1,False,0,,15,1,2024-05-16 19:45:01,20.02
K2CG34,STOCK,KINGSOFT CHLDRN,16.44,16.68,15.77,16.14,21663,350860,0,16.22,16.46,VISTA,1,2025-02-13T10:18:52.610Z,2025-02-13T10:18:52.610Z,-8.814,181.39,50.18,73.02,46.22,181.39,51.93,50.79,45.5,110.83,False,0,0,0,0,0,0,0,0,0,1,1.19,1,0.06721203198883524,0.04082923589507425,0.9511800236591896,112.46,BRK2CGBDR002,0.11940738236174549,0.05365380893195014,1,,1,False,0,,14527,14527,2025-02-13 14:55:48,16.14
FLRY3F,STOCK,FLEURY ON,14.4,14.76,14.39,14.75,15851,231843,0,14.59,14.75,VISTA,1,2025-02-13T10:18:52.571Z,2025-02-13T10:18:52.571Z,2.787,25.41,17.36,13.49,39.5,22.25,20.54,0,0,20.54,False,0,0,0,0,0,0,0,0,0,-1,1.17,0,0.015531504185497492,0.0213700146461268,0.15284099513341007,24.13,BRFLRYACNOR5,0.08303129684505689,0.7042460736279941,11,,1,False,0,,2,21,2024-05-16 19:45:08,14.75
RECV3F,STOCK,PETRORECSA ON,21.45,21.55,20.79,20.98,8925,188608,0,20.78,21.02,VISTA,1,2025-02-13T10:18:52.682Z,2025-02-13T10:18:52.682Z,-2.282,51.71,30.43,3.17,34.07,39.9,37.68,0,0,37.68,False,0,0,0,0,0,0,0,0,0,-1,1.02,0,0.02630642100128833,0.01228735961508464,0.17109474507337874,43.95,BRRECVACNOR3,0.05487700326909977,1.0445880328750796,11,,1,False,0,,40,1,2024-05-16 19:45:08,20.98
BRKM3,STOCK,BRASKEM ON,12.55,12.92,12.55,12.92,5900,74959,0,12.84,13.08,VISTA,100,2025-02-13T10:18:52.558Z,2025-02-13T10:18:52.558Z,2.866,62.48,25.05,76.19,40.5,59.06,25.05,77.78,44.58,40.21,False,0,0,0,0,0,0,0,0,0,-1,0.86,0,0.02611443319219586,0.018318669966522847,1.2068982608348493,50.09,BRBRKMACNOR1,0.3899469608765666,0.34089476466633745,11,PETROQUÍMICOS E BORRACHA,100,False,0,BRASKEM S.A.,100,200,2025-02-13 14:56:01,12.92
